id,high,low,medium
3103,0.00013492742,0.17214914,0.82771593
3104,0.99508977,8.5674085e-26,0.0049102027
3105,0.0005539031,8.1480626e-05,0.9993647
3106,4.2001163e-09,0.9999474,5.2572952e-05
3107,0.04521747,2.7393658e-05,0.95475507
3108,0.0006243724,0.5213211,0.4780545
3109,0.6108879,7.784248e-09,0.38911211
3110,0.017470675,1.0806264e-06,0.98252827
3111,0.25370675,0.026109569,0.7201837
3112,3.2398435e-05,0.0040096394,0.9959579
3113,0.3597268,2.5306083e-05,0.64024794
3114,1.7533974e-05,0.7579342,0.24204826
3115,0.0072176456,9.040919e-06,0.99277335
3116,1.0,0.0,9.998516e-23
3117,0.9984028,5.1517656e-30,0.0015971822
3118,0.15167727,9.204471e-05,0.8482307
3119,4.0898835e-09,0.9999459,5.4131026e-05
3120,4.4376386e-05,0.00033955078,0.999616
3121,3.082726e-06,0.8115278,0.18846907
3122,0.0100283725,0.00024494895,0.9897267
3123,1.1846504e-08,0.9996501,0.00034981957
3124,1.4207747e-07,0.99618965,0.003810256
3125,0.9664582,2.8834652e-21,0.03354177
3126,1.8347433e-06,0.9893028,0.010695302
3127,2.9752115e-08,0.9998841,0.00011586553
3128,0.015784346,7.0367896e-05,0.9841452
3129,0.012786106,0.0026969793,0.9845169
3130,0.00016505164,0.53619903,0.46363583
3131,3.5864996e-08,0.9728866,0.027113406
3132,1.9876593e-07,0.9321968,0.067802995
3133,0.14123838,0.00010044646,0.8586612
3134,0.0064693443,0.97801036,0.015520328
3135,4.1188383e-07,0.99999964,5.4172794e-08
3136,0.0005041873,0.19211873,0.80737704
3137,0.042462043,3.5905603e-05,0.957502
3138,0.16829553,3.4460634e-05,0.83167
3139,1.8124293e-08,0.9850364,0.0149637
3140,0.00028577275,0.100313626,0.89940065
3141,0.00016575535,0.17638677,0.8234475
3142,5.85651e-05,0.09601498,0.90392643
3143,1.0024258e-09,0.9956542,0.0043457393
3144,6.10489e-07,0.005171912,0.99482745
3145,0.48089263,0.00014840536,0.518959
3146,0.00017464624,0.00021818106,0.99960715
3147,0.00011253408,0.0073305056,0.9925569
3148,0.13468133,0.00017195685,0.8651467
3149,6.217045e-05,0.6605072,0.33943057
3150,9.663411e-05,0.0015551132,0.99834824
3151,0.00026168302,0.12884496,0.8708933
3152,7.674677e-05,0.5727734,0.4271499
3153,5.8842335e-05,0.7265034,0.27343786
3154,0.00014461092,0.3505468,0.64930856
3155,0.061554354,0.00017604738,0.9382696
3156,1.4033203e-05,0.6620922,0.33789378
3157,0.009434807,6.0305906e-06,0.9905592
3158,0.00014682884,0.0013118087,0.99854136
3159,0.12399853,4.824577e-05,0.8759532
3160,0.028272001,1.8917532e-05,0.9717091
3161,0.12550159,0.00014013865,0.87435824
3162,6.456723e-06,0.0015569855,0.9984365
3163,1.0,0.0,2.843531e-10
3164,5.15422e-09,0.9968352,0.0031648704
3165,0.15463427,0.00010381837,0.8452619
3166,0.8073213,2.6927456e-09,0.19267869
3167,0.017151942,8.18175e-07,0.9828472
3168,4.8945863e-06,0.0021158664,0.99787927
3169,0.9999999,0.0,1.0060955e-07
3170,1.0,0.0,2.8719931e-11
3171,0.0077379923,0.010940781,0.9813213
3172,0.0003786082,0.3467567,0.65286475
3173,0.98892844,0.010243235,0.000828467
3174,0.60571694,3.1852576e-08,0.39428303
3175,0.0002470805,0.0005869759,0.999166
3176,0.3738143,8.945853e-05,0.6260962
3177,4.466757e-10,0.9986255,0.0013744477
3178,0.04031938,4.028254e-05,0.9596404
3179,3.4141538e-09,0.9999355,6.447607e-05
3180,0.10980774,0.00014965514,0.8900426
3181,0.00010795543,0.017122734,0.98276925
3182,1.5222907e-08,0.99223775,0.007762225
3183,2.8239349e-09,0.998009,0.00199105
3184,1.1574741e-06,0.006403186,0.99359566
3185,0.744925,6.0166074e-11,0.25507504
3186,0.016194515,0.0023636173,0.9814418
3187,4.218305e-08,0.99921405,0.00078596664
3188,0.0008601177,6.572023e-06,0.9991333
3189,0.18597136,0.00015990493,0.81386876
3190,4.7969067e-08,0.9929726,0.0070273303
3191,3.1898628e-05,0.77350813,0.22646002
3192,0.012824062,2.0288646e-06,0.9871739
3193,0.63390654,2.5824144e-07,0.3660932
3194,1.1834039e-05,0.74242675,0.2575614
3195,0.5277495,5.9476343e-07,0.47224995
3196,9.188449e-05,0.2968704,0.70303774
3197,0.0077216034,2.719635e-06,0.99227566
3198,0.048118047,0.9252898,0.026592119
3199,0.00073295325,0.0014700812,0.997797
3200,2.0164458e-07,0.99419975,0.0058000726
3201,5.89902e-06,0.99996793,2.6264826e-05
3202,0.37124166,0.000106468986,0.6286519
3203,3.4870394e-07,0.9999683,3.1370386e-05
3204,0.45190686,1.3227708e-05,0.5480799
3205,0.9236974,1.0287848e-17,0.07630256
3206,3.4621986e-10,0.9997271,0.00027288313
3207,0.038251743,4.5864566e-05,0.9617024
3208,0.031142697,9.814712e-06,0.96884745
3209,4.5527486e-05,0.05047081,0.94948363
3210,1.0777312e-09,0.9999821,1.7845037e-05
3211,0.011730065,7.0640176e-06,0.98826283
3212,2.5364253e-08,0.98422456,0.015775483
3213,0.00011709219,0.5990943,0.40078858
3214,5.5105258e-05,0.9998945,5.0380226e-05
3215,4.095863e-07,0.9996979,0.00030178935
3216,4.21511e-08,0.99999714,2.8728796e-06
3217,0.0009312352,0.48695827,0.51211053
3218,0.062171273,0.00018592557,0.93764275
3219,0.073057726,3.4491666e-05,0.9269078
3220,0.2668348,5.8229172e-05,0.733107
3221,6.103567e-09,0.9997539,0.000246158
3222,0.06362018,8.9122776e-05,0.93629074
3223,0.39901373,2.6344009e-05,0.60095996
3224,0.2206113,2.961235e-05,0.7793591
3225,0.0004365593,0.4367209,0.5628425
3226,0.00020736744,0.0004697962,0.9993229
3227,0.050900444,2.2156783e-05,0.94907737
3228,0.02421185,8.397627e-06,0.9757798
3229,9.908601e-07,0.9120714,0.08792766
3230,0.012611966,3.4564907e-06,0.98738456
3231,0.02017572,0.0003419463,0.97948235
3232,0.22523133,6.191881e-05,0.7747067
3233,0.27075434,7.618489e-05,0.7291694
3234,7.408737e-07,0.9999951,4.2117704e-06
3235,0.08380225,6.94696e-05,0.9161282
3236,7.8099055e-07,0.9311477,0.06885158
3237,0.068294026,0.000103116574,0.9316029
3238,7.0005015e-05,0.66545373,0.3344763
3239,0.12306629,7.35997e-05,0.87686014
3240,1.0,0.0,2.5660485e-16
3241,1.2384456e-07,0.9999819,1.8001432e-05
3242,0.007037736,0.0016213582,0.99134094
3243,0.0016754898,4.8986935e-06,0.99831957
3244,0.00016881805,0.2292338,0.77059734
3245,0.024200808,3.3138238e-06,0.9757959
3246,3.0531337e-05,0.99994004,2.9473074e-05
3247,0.01596733,1.0456651e-05,0.9840222
3248,1.0,0.0,5.71464e-29
3249,0.00016069922,0.2479633,0.751876
3250,2.6150908e-06,0.9866658,0.013331623
3251,2.1181376e-07,0.9999752,2.4570405e-05
3252,9.213939e-07,0.9848408,0.015158209
3253,0.12845992,7.692513e-05,0.8714631
3254,0.0046767695,9.262524e-06,0.995314
3255,1.0,0.0,3.8227974e-19
3256,4.9053774e-06,0.006517621,0.99347746
3257,0.40197918,6.282402e-05,0.59795797
3258,0.0022173536,0.005250408,0.9925323
3259,4.6900393e-08,0.99999285,7.161653e-06
3260,0.93492854,7.6508855e-18,0.06507142
3261,0.85463125,0.13329916,0.012069576
3262,0.0004505577,4.6932378e-08,0.9995493
3263,1.0,0.0,9.542211e-24
3264,5.9521326e-09,0.9908031,0.009196851
3265,0.0005201432,0.023045644,0.97643423
3266,3.6270421e-06,0.0030199308,0.9969765
3267,3.7014022e-08,0.99800307,0.0019969407
3268,1.046648e-07,0.99074954,0.009250358
3269,1.6545947e-07,0.9999881,1.1822104e-05
3270,2.7152769e-06,0.9997304,0.00026678498
3271,1.6031714e-06,0.011644955,0.98835343
3272,2.0330684e-05,0.0015027579,0.9984769
3273,0.022007046,0.00029997225,0.977693
3274,3.5005705e-05,0.66503453,0.33493042
3275,2.4385604e-06,0.8268862,0.17311141
3276,0.9025949,5.5645486e-15,0.09740507
3277,0.10762275,0.00019198633,0.8921853
3278,0.00023927647,0.19355492,0.8062058
3279,0.001739816,1.1351838e-06,0.998259
3280,1.239593e-09,0.9971898,0.0028101315
3281,1.125684e-07,0.9959099,0.0040899273
3282,1.8349986e-07,0.999288,0.0007118028
3283,0.0022946503,0.000114497234,0.9975909
3284,1.8903294e-05,0.70105916,0.298922
3285,0.16487987,0.00014160156,0.8349786
3286,0.20064703,9.278638e-05,0.7992602
3287,4.1537587e-09,0.99986196,0.00013799765
3288,2.8302302e-05,0.04696264,0.95300907
3289,0.000116940195,0.06719871,0.93268436
3290,0.0070800944,0.0018264191,0.99109346
3291,9.196418e-06,0.6424175,0.35757336
3292,0.041864675,0.00023277994,0.9579025
3293,2.8505774e-05,0.6326889,0.36728257
3294,9.109644e-10,0.9953033,0.0046967515
3295,0.0039813155,4.081611e-06,0.9960146
3296,0.12886469,3.740854e-05,0.87109786
3297,0.0022636799,0.027761,0.9699753
3298,2.7497333e-06,0.8401479,0.15984936
3299,1.2002394e-05,0.0076802764,0.99230766
3300,0.4349972,2.798066e-05,0.5649749
3301,0.0024454375,0.00029461255,0.99726
3302,6.6103894e-08,0.99999,9.92251e-06
3303,0.0007734324,0.043811984,0.9554146
3304,3.0308314e-08,0.98910785,0.010892171
3305,8.923724e-06,0.014762552,0.98522854
3306,1.22782e-05,0.05639622,0.94359154
3307,0.89310324,2.069151e-14,0.10689678
3308,0.009425857,5.663377e-06,0.99056846
3309,4.302246e-09,0.9920108,0.0079892
3310,0.004869163,0.0001548261,0.99497604
3311,0.0013162454,0.00013917877,0.9985446
3312,0.01770386,1.2487333e-05,0.98228365
3313,1.7861925e-08,0.9999778,2.213542e-05
3314,2.301571e-08,0.9998863,0.00011371817
3315,8.551401e-09,0.9999701,2.9927918e-05
3316,0.4866203,3.4323975e-06,0.5133763
3317,4.362312e-05,0.0029869843,0.9969694
3318,2.00739e-08,0.99577564,0.004224389
3319,0.00033232852,0.16863301,0.8310346
3320,0.00023496557,0.047480386,0.9522847
3321,5.0820256e-07,0.9588829,0.04111663
3322,1.4472194e-07,0.9990274,0.00097256846
3323,6.120747e-07,0.99179524,0.008204145
3324,1.2887308e-09,0.99628407,0.0037159494
3325,1.17005875e-07,0.97847486,0.02152506
3326,0.012130478,1.2253188e-05,0.9878572
3327,0.12855197,0.0001055117,0.87134254
3328,1.0,0.0,7.9320536e-14
3329,0.005702116,1.663675e-05,0.9942813
3330,2.0996232e-07,0.96658796,0.033411793
3331,0.052134838,6.109383e-05,0.94780403
3332,4.4744944e-11,0.9999896,1.041684e-05
3333,0.0001427911,0.22659516,0.773262
3334,2.8159761e-09,0.9931011,0.0068989266
3335,0.00013959954,0.03286415,0.9669962
3336,0.030426,9.6464486e-05,0.96947753
3337,3.7051425e-08,0.9835307,0.016469263
3338,0.0078087347,3.4864184e-05,0.9921564
3339,6.2813306e-05,0.0006695186,0.99926764
3340,1.0,0.0,2.1489637e-12
3341,2.113013e-09,0.9999753,2.4650679e-05
3342,0.00012745474,0.52698326,0.4728892
3343,0.9991448,5.427547e-34,0.0008551849
3344,0.0711739,0.000121495425,0.9287046
3345,0.54714185,3.0821607e-07,0.45285785
3346,3.0012342e-07,0.9998087,0.00019096419
3347,2.3300453e-10,0.99921334,0.0007866031
3348,0.012681099,2.1264384e-06,0.98731685
3349,4.5564766e-10,0.99959844,0.00040162788
3350,0.00038481102,0.005020342,0.9945949
3351,0.06323141,1.771336e-05,0.9367509
3352,1.7564208e-09,0.99698013,0.0030198079
3353,0.30350524,4.6173882e-05,0.6964486
3354,1.0,0.0,2.5671392e-13
3355,0.00020718563,0.49110845,0.50868434
3356,5.571793e-05,0.6411731,0.35877112
3357,0.01443955,1.4518656e-06,0.985559
3358,0.99569607,9.560431e-26,0.0043039587
3359,7.3403876e-06,0.008028392,0.9919642
3360,0.04982179,2.9162655e-05,0.950149
3361,0.0018768598,0.018073916,0.98004925
3362,0.00033636217,0.33063576,0.6690279
3363,5.6477893e-06,0.76619023,0.23380412
3364,0.00030058253,0.0004757206,0.9992237
3365,0.08928501,4.429201e-05,0.91067064
3366,0.001093434,8.1374295e-05,0.99882513
3367,1.0,0.0,1.415504e-13
3368,0.41164398,6.4341446e-05,0.5882917
3369,4.9493187e-09,0.99998844,1.15172015e-05
3370,4.668943e-05,0.018198648,0.9817547
3371,0.07242207,7.5292024e-05,0.9275026
3372,1.2996587e-09,0.9998858,0.00011424859
3373,7.180695e-07,0.9499015,0.05009774
3374,1.652207e-05,0.009136535,0.99084693
3375,0.021676047,1.7569101e-06,0.9783222
3376,0.057984747,3.246776e-05,0.94198275
3377,3.0637475e-05,0.6502391,0.34973025
3378,0.00077153876,0.50801224,0.49121624
3379,0.0001653597,0.5145176,0.48531696
3380,2.2013024e-05,0.75482786,0.2451501
3381,0.43981242,4.854841e-06,0.56018275
3382,0.00029720465,0.47365338,0.5260493
3383,0.0013705898,1.6668864e-05,0.99861276
3384,0.009675525,1.49054795e-05,0.99030954
3385,0.0038615984,0.0002508436,0.9958876
3386,0.24712694,7.2593284e-05,0.7528005
3387,0.010842908,0.0007327196,0.9884243
3388,1.520409e-06,0.8632376,0.13676085
3389,4.1265208e-05,0.00016330219,0.9997955
3390,0.00025151647,0.36265337,0.63709515
3391,0.0020158142,0.0019486722,0.9960355
3392,0.0013347906,0.037249267,0.96141595
3393,1.5236049e-08,0.9994067,0.0005932992
3394,0.14742313,2.0375925e-05,0.8525564
3395,0.0003443091,0.22775991,0.77189577
3396,0.00027827563,0.41913393,0.5805878
3397,0.00028819888,0.00031588314,0.99939597
3398,1.3017668e-06,0.95238674,0.047612
3399,4.392221e-09,0.9996131,0.0003868933
3400,0.00026684112,0.04658346,0.95314974
3401,0.0027423303,3.6715595e-05,0.997221
3402,0.0002896077,0.99915993,0.00055054773
3403,1.0,0.0,5.5289973e-08
3404,0.00061802415,0.000505578,0.9988764
3405,0.028780356,4.520363e-06,0.97121507
3406,0.00045023597,0.3225794,0.6769703
3407,0.16417715,8.72646e-05,0.8357357
3408,1.3395567e-06,0.99986315,0.00013548599
3409,0.023836957,1.6132502e-05,0.9761469
3410,0.0027509194,1.1851856e-05,0.9972372
3411,1.2538703e-06,0.006041201,0.9939575
3412,2.0159893e-08,0.9836137,0.016386224
3413,0.9999969,0.0,3.118885e-06
3414,8.851747e-05,0.00040444147,0.99950707
3415,0.0011147026,0.253219,0.7456663
3416,0.0035292094,2.2700622e-05,0.99644804
3417,0.00038952503,0.14094962,0.8586608
3418,3.1987062e-07,0.99913603,0.00086362276
3419,0.14085378,2.2857435e-05,0.8591234
3420,7.304892e-08,0.99998486,1.5025349e-05
3421,0.01903724,4.16591e-05,0.98092115
3422,0.00024386292,0.00017888962,0.9995772
3423,6.909461e-08,0.9992106,0.00078929635
3424,1.7589882e-07,0.99964166,0.0003581555
3425,0.00021561598,0.0001999431,0.9995845
3426,0.0034515823,0.99579215,0.00075632316
3427,1.4182076e-06,0.0038467222,0.99615186
3428,6.493597e-07,0.9499339,0.05006541
3429,0.0002456106,0.00070607965,0.9990483
3430,1.0,0.0,8.1425567e-13
3431,1.2670845e-08,0.9999634,3.658912e-05
3432,5.265049e-06,0.9999559,3.880122e-05
3433,4.8985818e-05,5.3881495e-06,0.99994564
3434,2.1098538e-06,0.96064425,0.03935367
3435,0.00036764483,0.21070343,0.7889289
3436,0.00036212127,0.00045858958,0.9991793
3437,2.70492e-09,0.9999349,6.5107844e-05
3438,1.4314102e-07,0.9536109,0.046389025
3439,0.0069325776,1.1077238e-06,0.9930663
3440,0.4860998,8.006571e-05,0.5138201
3441,5.333646e-06,0.7987476,0.20124702
3442,0.026579339,3.862235e-05,0.973382
3443,3.8815713e-07,0.99400747,0.005992128
3444,0.0019821038,5.23927e-06,0.99801266
3445,0.010896742,4.4584017e-06,0.9890988
3446,1.0,0.0,2.793397e-18
3447,1.0,0.0,8.331629e-17
3448,4.771026e-08,0.9991541,0.0008459255
3449,0.00044495641,0.20736565,0.7921894
3450,0.30935937,5.3699572e-05,0.6905869
3451,0.58714134,7.2297986e-08,0.4128586
3452,1.7958731e-05,0.9998882,9.378552e-05
3453,0.034637354,1.2135981e-05,0.9653505
3454,0.05563051,3.3182467e-05,0.9443363
3455,0.37820792,6.565656e-05,0.62172645
3456,0.00017757811,0.02581449,0.9740079
3457,0.9861914,5.441269e-21,0.013808578
3458,9.078555e-06,0.9982285,0.0017624955
3459,8.0536566e-08,0.9999982,1.7279357e-06
3460,2.2130109e-05,0.6228761,0.3771017
3461,0.00019260118,0.63869864,0.36110872
3462,0.00036726013,0.9995127,0.00012010645
3463,0.0733926,7.243274e-05,0.926535
3464,3.566134e-08,0.981781,0.018218959
3465,5.742327e-09,0.9998584,0.00014163226
3466,0.0114874905,0.00012485003,0.98838764
3467,0.00049214374,0.5797033,0.4198046
3468,0.0010886329,0.012632753,0.9862786
3469,9.153969e-08,0.99796706,0.0020328194
3470,1.5105199e-08,0.9891958,0.01080416
3471,0.6800916,0.30522162,0.014686718
3472,5.1898597e-10,0.9998116,0.00018842341
3473,1.0,0.0,8.9759117e-10
3474,0.010911971,4.8570523e-06,0.9890832
3475,4.6004378e-05,0.8583643,0.14158966
3476,6.0436e-11,0.9951841,0.0048158253
3477,6.7105026e-07,0.9748122,0.025187096
3478,6.470573e-10,0.99902976,0.0009702876
3479,0.65509564,7.009082e-10,0.34490445
3480,7.442967e-06,0.0017506604,0.9982419
3481,4.017955e-06,0.0008440573,0.99915195
3482,1.8431595e-07,0.99569607,0.0043037413
3483,0.039092056,0.00015731316,0.96075064
3484,8.8897905e-05,0.059503075,0.94040805
3485,0.06156013,2.8405631e-05,0.9384114
3486,4.5809811e-10,0.9997396,0.0002604279
3487,8.919774e-09,0.99991107,8.897116e-05
3488,7.493255e-06,0.9989064,0.0010861498
3489,0.11752113,0.00010902589,0.8823698
3490,0.0076975687,0.00015540575,0.992147
3491,0.0014401305,0.014146929,0.98441297
3492,0.091417916,6.316534e-05,0.90851897
3493,5.1841972e-08,0.99944955,0.0005504532
3494,5.796923e-09,0.99247146,0.00752856
3495,2.858972e-10,0.9999777,2.2288908e-05
3496,0.0003956347,0.42689505,0.5727093
3497,1.1228941e-08,0.9891399,0.010860116
3498,4.795417e-09,0.99997723,2.2735834e-05
3499,0.33952498,0.00015118379,0.66032386
3500,3.830818e-09,0.9999471,5.292391e-05
3501,0.051997934,2.439114e-05,0.94797766
3502,3.4636768e-10,0.99955887,0.0004410662
3503,0.89227337,1.1176813e-15,0.10772667
3504,7.444934e-10,0.9970433,0.0029566796
3505,2.3712231e-05,0.9076246,0.09235167
3506,6.711017e-09,0.99993503,6.4927044e-05
3507,0.00023752914,0.14217234,0.85759014
3508,1.7614484e-06,0.99997354,2.4672694e-05
3509,0.0033185433,0.0004169939,0.9962645
3510,4.5860243e-06,0.9266079,0.0733875
3511,0.0007805107,4.37921e-05,0.9991757
3512,0.3055436,6.3668136e-05,0.6943927
3513,4.5259138e-05,0.083720475,0.9162342
3514,0.2955587,7.27396e-05,0.7043686
3515,0.00023197026,0.12520714,0.8745609
3516,0.0808037,2.007647e-05,0.9191762
3517,0.000105202314,0.6166886,0.3832062
3518,4.7758667e-06,0.87299097,0.1270042
3519,0.09527912,1.6303242e-05,0.9047046
3520,0.0023682115,1.5397098e-05,0.9976164
3521,2.6309008e-05,0.03631126,0.9636624
3522,3.8036367e-07,0.9930148,0.006984786
3523,1.4353996e-08,0.99523634,0.004763695
3524,0.023938948,1.4571529e-05,0.9760465
3525,2.7676966e-08,0.9995945,0.0004054675
3526,0.01925132,8.523024e-06,0.9807402
3527,9.1972965e-05,0.7537498,0.24615815
3528,1.1901675e-05,0.5054704,0.49451765
3529,3.3117107e-08,0.99553263,0.0044672936
3530,1.237915e-08,0.9835301,0.01646993
3531,4.7968155e-05,0.06419798,0.935754
3532,0.000232035,0.312466,0.687302
3533,9.815744e-09,0.9966633,0.0033367167
3534,0.0002191562,0.057482153,0.9422987
3535,0.99999416,0.0,5.8452174e-06
3536,2.0490115e-06,0.969948,0.030049922
3537,0.9860817,3.731896e-23,0.013918267
3538,0.137082,0.7215831,0.14133488
3539,1.0,0.0,2.0064585e-11
3540,0.08556908,0.00015651318,0.91427433
3541,0.0366674,0.00016273228,0.96316993
3542,0.004286597,1.7770339e-05,0.9956956
3543,0.12966463,0.00012616893,0.8702092
3544,0.009169699,0.0034229013,0.9874073
3545,0.4587676,5.747386e-06,0.5412267
3546,7.990862e-09,0.99786866,0.0021312677
3547,0.010018601,0.0027380658,0.98724335
3548,3.9882952e-06,0.7624649,0.23753111
3549,8.538465e-09,0.999818,0.0001819697
3550,8.9576206e-05,0.13828528,0.86162513
3551,2.867069e-05,0.03583575,0.9641356
3552,6.08796e-05,0.5960776,0.4038615
3553,3.2207572e-05,0.68312573,0.316842
3554,2.7103141e-08,0.9972783,0.0027218047
3555,1.4965768e-07,0.999997,2.8485085e-06
3556,0.030749157,0.0003619042,0.9688889
3557,0.00041409343,0.24128719,0.7582987
3558,0.0025078338,4.265084e-05,0.99744946
3559,0.00011478117,0.7999,0.1999852
3560,0.0004214673,0.51149637,0.4880822
3561,0.11053233,0.00016187962,0.8893058
3562,1.2861694e-10,0.00073355227,0.99926645
3563,5.6960354e-05,0.04464994,0.95529306
3564,0.030920837,0.000774631,0.9683045
3565,0.9856011,1.592513e-22,0.014398831
3566,5.8929196e-08,0.9996296,0.00037039595
3567,0.00046713575,2.646388e-05,0.99950635
3568,0.1196634,2.539049e-05,0.88031125
3569,8.053509e-05,0.0020540778,0.9978654
3570,0.06482536,0.00014790242,0.9350267
3571,8.489558e-07,0.9603514,0.039647777
3572,0.0008884896,0.33858263,0.6605289
3573,0.0001297735,0.011178931,0.98869133
3574,7.0582406e-05,0.16076116,0.83916825
3575,0.00023014759,0.14668816,0.85308164
3576,1.4318403e-08,0.99851495,0.0014850249
3577,0.2792772,3.3175325e-05,0.7206896
3578,3.4263516e-07,0.99998367,1.5955731e-05
3579,0.0006295996,0.15166607,0.8477043
3580,0.0048116394,1.8868994e-07,0.9951881
3581,1.6341735e-08,0.99185926,0.0081407325
3582,0.10797618,6.4472384e-05,0.8919593
3583,5.469441e-06,0.9999826,1.1868536e-05
3584,1.0,0.0,6.8592456e-09
3585,0.8004731,2.0681623e-12,0.19952695
3586,0.56961024,1.3921488e-07,0.43038967
3587,1.2494e-05,0.0020147292,0.9979728
3588,0.00011892437,0.5103059,0.4895752
3589,0.04491525,2.9210722e-05,0.95505553
3590,0.00021140662,0.0004770409,0.99931157
3591,0.47353953,5.4599345e-06,0.5264549
3592,0.001268735,3.2120108e-05,0.99869907
3593,2.6767886e-08,0.9913788,0.008621223
3594,0.0030848174,2.1156739e-06,0.9969131
3595,0.00021282915,0.10151367,0.8982735
3596,0.032955274,0.00022623682,0.96681845
3597,0.78683096,1.7256674e-13,0.21316898
3598,0.00021952072,0.61054826,0.3892323
3599,0.00012081927,0.3225973,0.67728186
3600,0.39337993,6.335748e-05,0.6065567
3601,0.050211363,4.6120804e-05,0.9497425
3602,1.7638195e-05,0.9999583,2.4128198e-05
3603,0.00011466144,0.63406664,0.36581865
3604,5.289881e-05,0.9316511,0.06829604
3605,0.42779088,1.51453405e-05,0.5721939
3606,1.1314911e-07,0.99957186,0.00042798065
3607,1.2779688e-07,0.991463,0.008536835
3608,5.301567e-07,0.99966156,0.00033799894
3609,0.21466835,0.00011391253,0.7852177
3610,3.3461863e-08,0.99595755,0.004042489
3611,0.17884931,4.0700095e-05,0.82110995
3612,0.43914354,1.4838885e-05,0.5608416
3613,1.2012801e-05,0.8026346,0.1973533
3614,0.00014143114,0.11283546,0.88702315
3615,0.051899716,1.1193289e-05,0.9480891
3616,0.00020358161,0.04706068,0.9527358
3617,0.0013838604,0.99814904,0.0004671402
3618,0.8663041,9.117571e-13,0.13369592
3619,0.9278505,0.06047733,0.011672131
3620,1.1286791e-06,0.9999896,9.255763e-06
3621,1.4049545e-09,0.9988236,0.0011763519
3622,0.58689123,2.6112862e-06,0.4131061
3623,1.0699611e-07,0.9871334,0.012866532
3624,0.99945563,4.367352e-37,0.0005443544
3625,0.14836976,6.049439e-05,0.8515698
3626,0.019733448,1.9909201e-05,0.98024666
3627,7.635457e-10,0.9688354,0.031164657
3628,8.320025e-05,0.6469658,0.3529509
3629,1.0713846e-08,0.999193,0.0008070021
3630,5.43695e-06,0.017579176,0.9824154
3631,1.3276953e-06,0.004145856,0.9958528
3632,0.00016149889,0.14459184,0.85524666
3633,0.008972269,3.224733e-07,0.9910274
3634,5.726384e-07,0.9972792,0.0027201609
3635,1.1868284e-05,0.74483514,0.25515297
3636,4.620023e-05,0.18583132,0.81412244
3637,0.0046139993,7.8533485e-06,0.99537814
3638,3.5931076e-05,0.000116984396,0.99984705
3639,1.0,0.0,5.0129587e-15
3640,1.0683017e-06,0.9996308,0.00036808956
3641,0.0009694792,0.02527729,0.9737533
3642,0.0003580116,0.000551469,0.99909055
3643,0.0027419028,3.37697e-05,0.99722433
3644,0.00021251071,0.37190828,0.62787926
3645,3.0631456e-10,0.9999825,1.75432e-05
3646,7.898633e-08,0.97993416,0.020065686
3647,0.5975214,3.174164e-08,0.40247858
3648,2.5708321e-05,0.9982765,0.0016977935
3649,2.5209266e-09,0.9872945,0.012705464
3650,3.720579e-05,0.9997836,0.00017925071
3651,7.223733e-06,0.008654627,0.99133813
3652,0.031220412,1.9854988e-05,0.9687598
3653,0.27006567,9.481239e-05,0.72983956
3654,6.9939206e-06,0.7979745,0.20201842
3655,0.00033439783,0.28034517,0.7193205
3656,4.6271893e-12,0.9998702,0.00012978246
3657,2.3891927e-05,0.00039210307,0.999584
3658,5.553263e-07,0.99998605,1.3371156e-05
3659,0.5496838,2.4185056e-07,0.45031598
3660,0.09578757,3.7251226e-05,0.90417516
3661,7.700374e-05,3.9167287e-05,0.9998838
3662,1.2644107e-07,0.9999906,9.356627e-06
3663,0.00022157712,0.00054227334,0.9992361
3664,0.00049321004,0.0001289323,0.99937785
3665,0.09831822,7.245822e-05,0.9016093
3666,1.8666877e-05,0.9999081,7.314283e-05
3667,0.0010919746,0.3157596,0.6831484
3668,2.0444541e-07,0.9998462,0.00015351434
3669,0.00407894,5.0434653e-07,0.99592054
3670,1.0,0.0,4.7668588e-15
3671,0.080164656,0.00013987189,0.9196955
3672,1.8066718e-08,0.9999796,2.042515e-05
3673,5.7856112e-05,0.7839789,0.21596321
3674,0.16553722,0.00012129471,0.8343415
3675,0.030508706,1.6819697e-05,0.9694745
3676,0.013812131,0.004189961,0.9819979
3677,0.010641886,0.0007433649,0.9886148
3678,1.3785247e-08,0.9876106,0.012389443
3679,0.6165791,2.0423656e-08,0.3834209
3680,6.932928e-08,0.9999403,5.9604754e-05
3681,0.03894566,7.661966e-06,0.96104664
3682,0.00020071269,0.2079231,0.7918762
3683,1.289344e-09,0.9998504,0.00014961399
3684,0.34890142,0.0011476335,0.6499509
3685,8.3602636e-08,0.9982552,0.0017446885
3686,0.00015995202,0.05752696,0.94231313
3687,0.23343955,5.398073e-05,0.76650643
3688,0.00054857426,1.5984575e-05,0.99943537
3689,7.659732e-10,0.999956,4.3975553e-05
3690,0.04916447,2.2929753e-05,0.95081264
3691,0.028540518,5.6944722e-05,0.9714026
3692,0.00039749846,0.21753603,0.7820665
3693,1.245768e-05,0.022207877,0.9777796
3694,0.00017892319,0.00018302986,0.9996381
3695,0.00030071608,0.033754352,0.96594495
3696,0.026802244,0.00010084839,0.9730969
3697,0.00063777936,5.8614736e-05,0.9993036
3698,6.3941436e-05,0.0112053035,0.9887307
3699,0.004574772,0.0041114506,0.99131376
